#height_over_sea_level	fall	net_fall	flow	power_of_hydroelectrical_turbine
0.7000000000000001	0.6792237442922374	0.7094496874616988	0.1750000000000000	0.2076875517467554
0.2384615384615385	0.2426940639269407	0.2593945336438289	0.3250000000000000	0.2033424371780948
0.9076923076923077	0.8785388127853883	0.8837357519303838	0.5499999999999999	0.6102558037010355
0.1923076923076923	0.1924657534246577	0.1943130285574212	0.6250000000000000	0.3507102074171246
0.9307692307692308	0.9061643835616437	0.9253217306042407	0.2500000000000000	0.3191540951172568
0.2615384615384616	0.2598173515981735	0.2544306900355436	0.7000000000000000	0.4208078407759056
0.8846153846153847	0.8858447488584474	0.8896923642603261	0.1000000000000000	0.1635557682175460
0.8153846153846154	0.7837899543378994	0.7772888834415983	0.7749999999999999	0.7612928893237708
1.0000000000000000	0.9687214611872148	0.9664664787351392	0.6250000000000000	0.7122659971398158
0.5846153846153846	0.5554794520547944	0.5566736119622504	0.7749999999999999	0.6462618681519554
0.6538461538461539	0.6239726027397260	0.6228581934060547	0.7749999999999999	0.6824501887076484
0.4923076923076923	0.4977168949771689	0.5146464027454346	0.1000000000000000	0.1086934549090870
0.8384615384615385	0.8066210045662100	0.7993504105895332	0.7749999999999999	0.7723411576219611
0.2846153846153846	0.2849315068493151	0.2880745189361441	0.5499999999999999	0.3562311157944538
0.2153846153846154	0.2141552511415525	0.2103076357396740	0.7000000000000000	0.3961597187127019
0.5615384615384615	0.5422374429223744	0.5770805245740900	0.1750000000000000	0.1809136460898270
0.8615384615384616	0.8376712328767123	0.8591371491604363	0.2500000000000000	0.3066719712691262
0.1000000000000000	0.1000000000000000	0.1000000000000000	0.7000000000000000	0.3001107514972957
0.8846153846153847	0.8522831050228310	0.8434734648854028	0.7749999999999999	0.7936296383909851
0.5846153846153846	0.5566210045662102	0.5632920701066307	0.7000000000000000	0.5989817313792325
0.1461538461538462	0.1456621004566210	0.1441230542958696	0.7000000000000000	0.3529117966473478
0.3538461538461538	0.3534246575342467	0.3542591003799487	0.5499999999999999	0.3902742981258266
0.3307692307692308	0.3353881278538812	0.3517220247579360	0.2500000000000000	0.1818087977548629
0.1461538461538462	0.1468036529680366	0.1501899742615516	0.6250000000000000	0.3260733755551015
0.6076923076923076	0.5840182648401826	0.6079666625811988	0.4000000000000000	0.3798373135772733
0.1692307692307692	0.1742009132420091	0.1932099522000246	0.3250000000000000	0.1829362049870431
0.3538461538461538	0.3595890410958904	0.3785267802426768	0.1750000000000000	0.1356238104966613
0.6076923076923076	0.5878995433789954	0.6212035788699596	0.1750000000000000	0.1899022591154934
0.4461538461538461	0.4173515981735160	0.4176859909302613	0.8500000000000000	0.5910431070633649
0.9538461538461539	0.9289954337899543	0.9473832577521755	0.2500000000000000	0.3228379264739089
0.9538461538461539	0.9264840182648402	0.9388895698002208	0.4000000000000000	0.4754749948925281
0.6076923076923076	0.5748858447488586	0.5566736119622504	0.9999999999999999	0.7570042257610133
0.3307692307692308	0.3260273972602740	0.3073783551905872	0.8500000000000000	0.5211180524940592
0.4692307692307692	0.4470319634703196	0.4755974996935901	0.4000000000000000	0.3344797367770239
0.2153846153846154	0.2198630136986301	0.2373330064958941	0.3250000000000000	0.1953312329974946
0.2846153846153846	0.2897260273972602	0.3075989704620664	0.2500000000000000	0.1683589423769636
0.1230769230769231	0.1239726027397261	0.1281284471136168	0.6250000000000000	0.3128815819184740
0.5153846153846154	0.4835616438356166	0.4684275033705112	0.9999999999999999	0.6815776174449737
0.4461538461538461	0.4267123287671232	0.4620296604976100	0.2500000000000000	0.2128778185180805
0.4923076923076923	0.4641552511415524	0.4684275033705112	0.7749999999999999	0.5911253642433952
0.1000000000000000	0.1022831050228311	0.1115823017526657	0.5499999999999999	0.2688062493951678
0.4230769230769231	0.4173515981735160	0.3956244637823264	0.8500000000000000	0.5780932463091795
0.1000000000000000	0.1070776255707763	0.1311067532785880	0.2500000000000000	0.1147998408619262
0.5384615384615384	0.5143835616438356	0.5363770069861503	0.4750000000000000	0.4168740121073967
0.7461538461538462	0.7488584474885844	0.7573232013727172	0.1000000000000000	0.1486768959473554
0.5846153846153846	0.5611872146118722	0.5859051354332641	0.4000000000000000	0.3725761013322437
0.9307692307692308	0.9002283105022832	0.9002818972913349	0.6250000000000000	0.6873582004494575
0.5615384615384615	0.5408675799086757	0.5723372962372839	0.2500000000000000	0.2417065407898840
0.7000000000000001	0.6778538812785387	0.7047064591248927	0.2500000000000000	0.2732578144321028
0.7461538461538462	0.7248858447488584	0.7535727417575684	0.1750000000000000	0.2160729454521995
0.8846153846153847	0.8488584474885846	0.8214119377374679	0.9999999999999999	0.9292443092009763
0.8153846153846154	0.7933789954337900	0.8197573232013727	0.1750000000000000	0.2283002333308244
0.3769230769230769	0.3762557077625571	0.3763206275278834	0.5499999999999999	0.4016515951441383
0.8384615384615385	0.8031963470319636	0.7772888834415983	0.9999999999999999	0.9012268685282954
0.8153846153846154	0.7883561643835617	0.8011153327613678	0.4750000000000000	0.5095020483650714
0.3076923076923077	0.3125570776255707	0.3296604976100012	0.2500000000000000	0.1752330620100859
0.9307692307692308	0.9013698630136987	0.9057972790783185	0.5499999999999999	0.6171266975623918
0.5384615384615384	0.5180365296803653	0.5502757690893492	0.2500000000000000	0.2361566004666617
0.4230769230769231	0.4242009132420090	0.4314744453977205	0.4000000000000000	0.3177347555402630
0.7692307692307693	0.7381278538812784	0.7331658291457287	0.7749999999999999	0.7389221621272890
0.9769230769230769	0.9458904109589042	0.9444049515872045	0.6250000000000000	0.7041451167191750
0.5615384615384615	0.5372146118721461	0.5584385341340851	0.4750000000000000	0.4248319910538596
0.8153846153846154	0.7872146118721461	0.7954896433386446	0.5499999999999999	0.5780851818797648
0.8846153846153847	0.8557077625570777	0.8616742247824489	0.5499999999999999	0.6023139536134020
0.2384615384615385	0.2369863013698630	0.2323691628876088	0.7000000000000000	0.4085063601466651
0.3076923076923077	0.3031963470319635	0.2853168280426522	0.8500000000000000	0.5062230513650392
0.2846153846153846	0.2910958904109588	0.3123421987988724	0.1750000000000000	0.1186094773174482
0.6538461538461539	0.6205479452054796	0.6007966662581199	0.9999999999999999	0.7854152105891334
0.2153846153846154	0.2175799086757991	0.2275156269150632	0.4750000000000000	0.2835270588488296
0.5846153846153846	0.5650684931506850	0.5991420517220248	0.1750000000000000	0.1856377888409802
0.7461538461538462	0.7187214611872147	0.7293050618948402	0.5499999999999999	0.5525902947280137
0.4923076923076923	0.4737442922374429	0.5108959431302856	0.1750000000000000	0.1663476736809281
0.2615384615384616	0.2575342465753425	0.2411937737467827	0.8500000000000000	0.4642251158589693
0.7923076923076923	0.7586757990867581	0.7408873636475057	0.9249999999999999	0.8407404221459984
0.9307692307692308	0.9047945205479454	0.9212403480818727	0.3250000000000000	0.3938242599541940
0.1923076923076923	0.1947488584474886	0.2054540997671284	0.4750000000000000	0.2740465156288642
0.8384615384615385	0.8134703196347034	0.8329942394901335	0.3250000000000000	0.3727825507252610
0.9076923076923077	0.8716894977168951	0.8434734648854028	0.9999999999999999	0.9458376791647402
0.7461538461538462	0.7235159817351597	0.7488295134207623	0.2500000000000000	0.2888931301813959
0.5384615384615384	0.5194063926940640	0.5550189974261552	0.1750000000000000	0.1761959548822055
0.8153846153846154	0.7894977168949772	0.8065204069126120	0.4000000000000000	0.4388915172955129
0.5615384615384615	0.5394977168949774	0.5682559137149159	0.3250000000000000	0.3033203944043613
0.4230769230769231	0.4280821917808219	0.4447113616864812	0.1750000000000000	0.1515526714766508
0.2846153846153846	0.2815068493150684	0.2698737590390980	0.7749999999999999	0.4668025074999194
0.8615384615384616	0.8317351598173518	0.8340973158475304	0.6250000000000000	0.6612713841786647
0.6538461538461539	0.6296803652968036	0.6520897168770684	0.4000000000000000	0.3931065257362825
0.5153846153846154	0.4915525114155251	0.5143154798382156	0.4750000000000000	0.4081160417629918
0.8384615384615385	0.8162100456621004	0.8418188503493076	0.1750000000000000	0.2317372931473855
0.8846153846153847	0.8579908675799086	0.8727049883564164	0.4000000000000000	0.4573397060246663
0.6538461538461539	0.6285388127853881	0.6466846427258243	0.4750000000000000	0.4568251954280061
0.7230769230769231	0.6890410958904111	0.6669812477019244	0.9999999999999999	0.8266067031537295
0.5615384615384615	0.5315068493150685	0.5279936266699352	0.8500000000000000	0.6664406834335115
0.2615384615384616	0.2621004566210046	0.2660129917882094	0.5499999999999999	0.3453312329974947
0.1692307692307692	0.1696347031963472	0.1722515014094864	0.6250000000000000	0.3388425930903969
0.7692307692307693	0.7477168949771690	0.7756342689055031	0.1750000000000000	0.2207938624315868
0.5615384615384615	0.5383561643835616	0.5638436082853292	0.4000000000000000	0.3654858549908065
0.9076923076923077	0.8773972602739728	0.8782203701434000	0.6250000000000000	0.6787099063450931
0.1692307692307692	0.1730593607305937	0.1887976467704375	0.4000000000000000	0.2230470640100644
0.7461538461538462	0.7210045662100456	0.7403358254688076	0.4000000000000000	0.4196917237449059
0.2384615384615385	0.2454337899543379	0.2682191445030028	0.1750000000000000	0.1068918613778347
0.5384615384615384	0.5155251141552510	0.5417820811373945	0.4000000000000000	0.3580714185868968
0.3076923076923077	0.3139269406392694	0.3344037259468072	0.1750000000000000	0.1242868356254234
0.7923076923076923	0.7691780821917807	0.7929525677166319	0.2500000000000000	0.2931543746841432
0.2846153846153846	0.2860730593607306	0.2937002083588676	0.4750000000000000	0.3121202997817228
0.9076923076923077	0.8819634703196350	0.8991788209339379	0.3250000000000000	0.3886097998946247
0.3076923076923077	0.3111872146118724	0.3255791150876332	0.3250000000000000	0.2255276824980376
0.4000000000000000	0.4052511415525114	0.4226498345385464	0.1750000000000000	0.1464027268523994
0.6307692307692307	0.6000000000000000	0.5941782081137396	0.8500000000000000	0.7102176320684724
0.4461538461538461	0.4230593607305936	0.4481308983944111	0.4750000000000000	0.3817437446909173
0.3307692307692308	0.3317351598173516	0.3378232626547372	0.4750000000000000	0.3321781486220578
0.8846153846153847	0.8618721461187214	0.8859419046451771	0.1750000000000000	0.2390468919689036
0.7000000000000001	0.6696347031963470	0.6669812477019244	0.7749999999999999	0.7050983322759972
0.7461538461538462	0.7141552511415525	0.7044858438534135	0.8500000000000000	0.7762185352845669
0.6538461538461539	0.6228310502283105	0.6162397352616743	0.8500000000000000	0.7241787722712658
0.2384615384615385	0.2404109589041096	0.2495771540629980	0.4750000000000000	0.2929221191169987
0.4461538461538461	0.4196347031963472	0.4309229072190219	0.7000000000000000	0.5288308727863141
0.7461538461538462	0.7152968036529680	0.7111043019977940	0.7749999999999999	0.7276029290007635
0.2384615384615385	0.2358447488584476	0.2257507047432284	0.7749999999999999	0.4367367017558951
0.6769230769230770	0.6563926940639269	0.6873881603137639	0.1750000000000000	0.2034408232169547
0.6307692307692307	0.6068493150684930	0.6300281897291337	0.4000000000000000	0.3865049838173783
0.9769230769230769	0.9447488584474888	0.9383380316215223	0.7000000000000000	0.7720169675594887
0.7692307692307693	0.7347031963470321	0.7111043019977940	0.9999999999999999	0.8549322050300534
0.3538461538461538	0.3488584474885845	0.3294398823385221	0.8500000000000000	0.5362211159019796
0.4692307692307692	0.4447488584474887	0.4645667361196226	0.5499999999999999	0.4457575724992205
0.3307692307692308	0.3340182648401828	0.3476406422355680	0.3250000000000000	0.2328259911183751
0.8384615384615385	0.8123287671232876	0.8285819340605468	0.4000000000000000	0.4449204847259707
0.8153846153846154	0.7803652968036531	0.7552273562936636	0.9999999999999999	0.8857963892861367
0.9307692307692308	0.8979452054794520	0.8875965191812722	0.7749999999999999	0.8147923140611392
0.6769230769230770	0.6550228310502282	0.6826449319769579	0.2500000000000000	0.2682788357114440
1.0000000000000000	0.9721461187214612	0.9830126240960904	0.4000000000000000	0.4939860861711164
0.8384615384615385	0.8111872146118722	0.8231768599093027	0.4750000000000000	0.5170068063784261
0.6538461538461539	0.6216894977168951	0.6085182007598970	0.9249999999999999	0.7531445898431199
0.5153846153846154	0.4881278538812788	0.4971074886628264	0.7000000000000000	0.5665675637896367
0.7923076923076923	0.7705479452054794	0.7976957960534380	0.1750000000000000	0.2242744701669875
0.4692307692307692	0.4748858447488584	0.4925848755974997	0.1000000000000000	0.1047467231535145
0.4461538461538461	0.4219178082191781	0.4425052089716879	0.5499999999999999	0.4356609068719691
0.9769230769230769	0.9436073059360730	0.9317195734771418	0.7749999999999999	0.8355049945699509
0.1230769230769231	0.1299086757990868	0.1531682804265228	0.2500000000000000	0.1214642853302653
0.7461538461538462	0.7221461187214614	0.7447481308983943	0.3250000000000000	0.3512053633831894
0.4000000000000000	0.3968036529680368	0.3867998529231523	0.7000000000000000	0.4993989311942882
0.6076923076923076	0.5828767123287671	0.6025615884299547	0.4750000000000000	0.4408221416974011
0.6538461538461539	0.6575342465753424	0.6690770927809782	0.1000000000000000	0.1388786142084494
0.6769230769230770	0.6479452054794522	0.6515381786983699	0.7000000000000000	0.6424715863270288
0.4000000000000000	0.4013698630136986	0.4094129182497857	0.4000000000000000	0.3091058160664939
0.2384615384615385	0.2440639269406393	0.2634759161661968	0.2500000000000000	0.1556413371899227
0.1692307692307692	0.1707762557077626	0.1777668831964701	0.5499999999999999	0.3027574972312126
0.8153846153846154	0.7815068493150685	0.7629488907954406	0.9249999999999999	0.8543080181933528
0.4000000000000000	0.4002283105022831	0.4040078440985415	0.4750000000000000	0.3624326620143870
0.7000000000000001	0.6764840182648404	0.7006250766025247	0.3250000000000000	0.3395441984494790
0.9076923076923077	0.8751141552511416	0.8655349920333375	0.7749999999999999	0.8060343437167342
0.9076923076923077	0.8762557077625573	0.8721534501777178	0.7000000000000000	0.7442124278233567
0.9307692307692308	0.8945205479452056	0.8655349920333375	0.9999999999999999	0.9595230158815498
0.6307692307692307	0.6045662100456621	0.6189974261551662	0.5499999999999999	0.5092068902484921
0.1461538461538462	0.1490867579908676	0.1613310454712588	0.4750000000000000	0.2545225320157848
0.8384615384615385	0.8043378995433791	0.7850104179433753	0.9249999999999999	0.8673530392146321
0.7230769230769231	0.7006849315068493	0.7267679862728275	0.2500000000000000	0.2783625982516317
0.4692307692307692	0.4458904109589041	0.4701924255423460	0.4750000000000000	0.3910323544908119
0.8384615384615385	0.8089041095890412	0.8120357886995957	0.6250000000000000	0.6522214814894464
1.0000000000000000	0.9760273972602740	0.9962495403848511	0.1750000000000000	0.2514951452134924
1.0000000000000000	0.9675799086757993	0.9603995587694570	0.7000000000000000	0.7813152546746809
0.3769230769230769	0.3751141552511417	0.3708052457408998	0.6250000000000000	0.4471672347609166
0.9538461538461539	0.9196347031963471	0.9030395881848268	0.8500000000000000	0.8835609294523715
0.2615384615384616	0.2586757990867581	0.2478122318911632	0.7749999999999999	0.4524929839464091
0.7692307692307693	0.7358447488584475	0.7188258364995710	0.9249999999999999	0.8266647670455156
0.1923076923076923	0.1970319634703196	0.2149405564407403	0.3250000000000000	0.1871861592886098
0.5846153846153846	0.5520547945205481	0.5346120848143155	0.9999999999999999	0.7404334361996108
1.0000000000000000	0.9732876712328770	0.9874249295256771	0.3250000000000000	0.4154514467586370
0.6307692307692307	0.6022831050228312	0.6074151244025003	0.7000000000000000	0.6206024666401437
0.7230769230769231	0.6913242009132420	0.6824243167054788	0.8500000000000000	0.7638509263341254
0.4923076923076923	0.4698630136986300	0.4976590268415249	0.4000000000000000	0.3425215857894001
0.5384615384615384	0.5075342465753425	0.4982105650202230	0.9249999999999999	0.6794018343888775
0.6076923076923076	0.5817351598173517	0.5969358990072314	0.5499999999999999	0.5003602111805250
0.5615384615384615	0.5326484018264840	0.5346120848143155	0.7749999999999999	0.6331297512929969
0.4461538461538461	0.4242009132420090	0.4535359725456553	0.4000000000000000	0.3265201449446780
0.9307692307692308	0.8956621004566211	0.8732565265351145	0.9249999999999999	0.9196347351103752
0.8615384615384616	0.8271689497716895	0.8070719450913102	0.9249999999999999	0.8805206395630154
0.5384615384615384	0.5121004566210047	0.5252359357764433	0.6250000000000000	0.5272341157621961
0.8615384615384616	0.8328767123287673	0.8396126976345142	0.5499999999999999	0.5941979118504103
0.4461538461538461	0.4162100456621005	0.4099644564284839	0.9249999999999999	0.4903587058203676
0.7000000000000001	0.6730593607305937	0.6851820075989706	0.5499999999999999	0.5353985441016763
0.3307692307692308	0.3248858447488585	0.2996568206888098	0.9249999999999999	0.5144213503080614
0.3538461538461538	0.3477168949771690	0.3217183478367447	0.9249999999999999	0.5455855313383727
0.1692307692307692	0.1684931506849315	0.1661845814438044	0.7000000000000000	0.3679971183105558
0.6538461538461539	0.6308219178082194	0.6565020223066551	0.3250000000000000	0.3277443253298352
0.3076923076923077	0.3043378995433789	0.2919352861870328	0.7749999999999999	0.4797104332211481
0.5846153846153846	0.5623287671232878	0.5903174408628508	0.3250000000000000	0.3092929108289158
0.4230769230769231	0.4253424657534248	0.4358867508273072	0.3250000000000000	0.2627740561929441
0.8615384615384616	0.8340182648401827	0.8452383870572374	0.4750000000000000	0.5240680207739702
0.8153846153846154	0.7920091324200913	0.8150140948645667	0.2500000000000000	0.2975881979763658
0.5384615384615384	0.5098173515981734	0.5125505576663808	0.7749999999999999	0.6214153611251493
0.3076923076923077	0.3066210045662102	0.3046206642970954	0.6250000000000000	0.4095386071117515
0.6769230769230770	0.6803652968036529	0.6911386199289129	0.1000000000000000	0.1393076418533134
0.9538461538461539	0.9276255707762560	0.9433018752298075	0.3250000000000000	0.3986338856571435
0.5153846153846154	0.4869863013698630	0.4904890305184459	0.7749999999999999	0.6059139149041408
0.7923076923076923	0.7598173515981735	0.7486088981492831	0.8500000000000000	0.8011247190890421
0.6769230769230770	0.6502283105022831	0.6631204804510358	0.5499999999999999	0.5267631530843755
0.4923076923076923	0.4723744292237442	0.5061527147934796	0.2500000000000000	0.2246680143224267
0.2615384615384616	0.2668949771689497	0.2855374433141316	0.2500000000000000	0.1622493306523586
0.8615384615384616	0.8260273972602741	0.7993504105895332	0.9999999999999999	0.9167267018634209
0.9769230769230769	0.9493150684931506	0.9609510969481556	0.4000000000000000	0.4807426801862346
0.7923076923076923	0.7655251141552512	0.7790538056134331	0.4750000000000000	0.5021892237717874
0.7230769230769231	0.6981735159817350	0.7182742983208728	0.4000000000000000	0.4136450145697358
0.4923076923076923	0.4675799086757991	0.4866282632675575	0.5499999999999999	0.4552816636380254
0.1230769230769231	0.1285388127853881	0.1490868979041550	0.3250000000000000	0.1642170514295545
0.3076923076923077	0.3077625570776256	0.3101360460840791	0.5499999999999999	0.3672035784561457
0.2153846153846154	0.2212328767123288	0.2414143890182620	0.2500000000000000	0.1489075386286169
0.8153846153846154	0.7826484018264840	0.7706704252972180	0.8500000000000000	0.8132391049558607
0.2615384615384616	0.2643835616438357	0.2770437553621767	0.4000000000000000	0.2572966957344545
0.5615384615384615	0.5662100456621004	0.5808309841892390	0.1000000000000000	0.1204691347404866
0.6076923076923076	0.5794520547945208	0.5853535972545656	0.7000000000000000	0.6097429059902583
0.6307692307692307	0.5977168949771691	0.5787351391101851	0.9999999999999999	0.7712379436780250
0.7000000000000001	0.6753424657534246	0.6962127711729380	0.4000000000000000	0.4070096020472898
0.4923076923076923	0.4664383561643837	0.4811128814805737	0.6250000000000000	0.5069117536370576
0.3769230769230769	0.3716894977168950	0.3515014094864568	0.8500000000000000	0.5513967591746326
0.9076923076923077	0.8833333333333333	0.9032602034563059	0.2500000000000000	0.3148944635003925
0.2615384615384616	0.2682648401826484	0.2902806716509376	0.1750000000000000	0.1125111557940237
0.6538461538461539	0.6251141552511418	0.6294766515504351	0.7000000000000000	0.6314846076923903
0.3769230769230769	0.3824200913242009	0.4005883073906116	0.1750000000000000	0.1408398834421135
0.9307692307692308	0.9036529680365296	0.9168280426522860	0.4000000000000000	0.4694734465220805
0.7461538461538462	0.7118721461187216	0.6890427748498591	0.9999999999999999	0.8414194471027194
0.4692307692307692	0.4481735159817354	0.4800098051231768	0.3250000000000000	0.2763852001591381
0.7230769230769231	0.7020547945205480	0.7315112146096335	0.1750000000000000	0.2118455715529940
1.0000000000000000	0.9641552511415526	0.9394411079789190	0.9249999999999999	0.9566198212922442
0.7692307692307693	0.7449771689497718	0.7668096580463291	0.3250000000000000	0.3616471865893914
0.1923076923076923	0.1901826484018266	0.1816276504473588	0.7749999999999999	0.3971613208460124
0.4692307692307692	0.4413242009132420	0.4463659762225763	0.7749999999999999	0.5848705927893250
0.4692307692307692	0.4378995433789956	0.4243044490746416	0.9999999999999999	0.6435038332921151
0.9307692307692308	0.9075342465753424	0.9300649589410467	0.1750000000000000	0.2436468425070698
0.1923076923076923	0.1936073059360731	0.1998284103444049	0.5499999999999999	0.3133025451339233
0.3307692307692308	0.3328767123287670	0.3432283368059813	0.4000000000000000	0.2854367157342395
0.1000000000000000	0.1018264840182648	0.1060669199656820	0.6250000000000000	0.2979398070988484
0.9307692307692308	0.8968036529680365	0.8809780610368919	0.8500000000000000	0.8718304104256944
0.9076923076923077	0.8739726027397261	0.8589165338889572	0.8500000000000000	0.8604321458909044
0.5384615384615384	0.5086757990867580	0.5059320995220004	0.8500000000000000	0.6510634294254900
0.2846153846153846	0.2883561643835618	0.3035175879396984	0.3250000000000000	0.2178261524069634
0.2615384615384616	0.2609589041095892	0.2604976100012256	0.6250000000000000	0.3856824120170751
0.3076923076923077	0.3089041095890411	0.3157617355068023	0.4750000000000000	0.3218766464876722
0.8846153846153847	0.8545662100456622	0.8561588429954653	0.6250000000000000	0.6698648401630090
0.4230769230769231	0.4196347031963472	0.4088613800710872	0.7000000000000000	0.5138955495102204
0.6076923076923076	0.5783105022831050	0.5787351391101851	0.7749999999999999	0.6583520607305298
0.4230769230769231	0.4184931506849314	0.4022429219267067	0.7749999999999999	0.5467580993752756
0.5153846153846154	0.4858447488584475	0.4838705723740656	0.8500000000000000	0.6345507037558736
0.9538461538461539	0.9207762557077626	0.9096580463292071	0.7749999999999999	0.8252099439790971
0.5384615384615384	0.5063926940639271	0.4904890305184459	0.9999999999999999	0.7031048053246739
1.0000000000000000	0.9999999999999999	1.0000000000000002	0.1000000000000000	0.1704137589918388
0.3307692307692308	0.3271689497716894	0.3139968133349676	0.7749999999999999	0.4928506145095214
1.0000000000000000	0.9698630136986303	0.9719818605221230	0.5499999999999999	0.6390587197987118
0.5846153846153846	0.5600456621004566	0.5805000612820199	0.4750000000000000	0.4327948086579715
0.4692307692307692	0.4495433789954337	0.4840911876455447	0.2500000000000000	0.2190938807109601
0.5846153846153846	0.5531963470319635	0.5423336193160926	0.9249999999999999	0.7067225083601252
0.4000000000000000	0.3956621004566210	0.3801813947787720	0.7749999999999999	0.5323759959570328
0.4461538461538461	0.4280821917808219	0.4667728888344160	0.1750000000000000	0.1563461683207708
0.2153846153846154	0.2152968036529682	0.2163745557053560	0.6250000000000000	0.3620875044354361
0.8615384615384616	0.8283105022831050	0.8147934795930876	0.8500000000000000	0.8370920742787713
0.8615384615384616	0.8294520547945204	0.8214119377374679	0.7749999999999999	0.7829878173352974
0.6307692307692307	0.6093607305936072	0.6385218776810883	0.2500000000000000	0.2579499145170482
0.5153846153846154	0.4952054794520547	0.5282142419414143	0.2500000000000000	0.2306114988010882
0.2153846153846154	0.2130136986301371	0.2036891775952936	0.7749999999999999	0.4221142783410931
0.6769230769230770	0.6456621004566210	0.6383012624096092	0.8500000000000000	0.7364189632369544
0.9538461538461539	0.9543378995433789	0.9558769457041305	0.1000000000000000	0.1697573144374792
0.7461538461538462	0.7198630136986301	0.7349307513175635	0.4750000000000000	0.4876151869334738
0.9769230769230769	0.9470319634703197	0.9499203333741881	0.5499999999999999	0.6326845947893034
0.8846153846153847	0.8534246575342468	0.8500919230297831	0.7000000000000000	0.7348431737293147
0.7461538461538462	0.7130136986301371	0.6967643093516361	0.9249999999999999	0.8128487865721874
0.2153846153846154	0.2187214611872147	0.2329207010663071	0.4000000000000000	0.2403339749034956
0.2153846153846154	0.2164383561643836	0.2218899374923397	0.5499999999999999	0.3239314631025473
0.5846153846153846	0.5636986301369863	0.5943988233852188	0.2500000000000000	0.2472613197707552
0.3076923076923077	0.3054794520547947	0.2985537443314132	0.7000000000000000	0.4459091837722174
0.5153846153846154	0.4892694063926942	0.5031744086285086	0.6250000000000000	0.5169906775195966
0.3538461538461538	0.3511415525114158	0.3426767986272828	0.7000000000000000	0.4716072945452199
0.8384615384615385	0.8100456621004567	0.8175511704865794	0.5499999999999999	0.5859076784120600
0.5153846153846154	0.4926940639269406	0.5197205539894596	0.4000000000000000	0.3501408587004441
0.2153846153846154	0.2226027397260273	0.2461576173550680	0.1750000000000000	0.1013661143428565
0.6769230769230770	0.6433789954337901	0.6228581934060547	0.9999999999999999	0.7993247384436727
0.1461538461538462	0.1502283105022832	0.1667361196225027	0.4000000000000000	0.2143939312480511
0.4230769230769231	0.4150684931506851	0.3801813947787720	0.9999999999999999	0.5911914925645961
1.0000000000000000	0.9710045662100457	0.9776075499448462	0.4750000000000000	0.5633272760507951
0.9769230769230769	0.9771689497716894	0.9779384728520653	0.1000000000000000	0.1701556972505672
0.9307692307692308	0.9315068493150684	0.9338154185561957	0.1000000000000000	0.1683766841216761
0.8846153846153847	0.8605022831050227	0.8811986763083711	0.2500000000000000	0.3110380533542650
0.3769230769230769	0.3785388127853880	0.3873513911018509	0.4000000000000000	0.3020865367039064
0.9076923076923077	0.8847031963470320	0.9080034317931119	0.1750000000000000	0.2416387995828002
0.4461538461538461	0.4207762557077627	0.4369898271847041	0.6250000000000000	0.4865393920495478
0.8384615384615385	0.8148401826484017	0.8370756220125015	0.2500000000000000	0.3019494414038559
