InStrSpending	Discount	TVSpending	StockRate	Price	Radio	OnlineAdsSpending	Sale
0.5378785343817969	0.9100000000000000	0.4076434077485234	0.8020000000000000	0.5781909547738694	0.5721015703307718	0.2104895895132356	0.4005420883123293
0.2156432993140371	0.1540000000000000	0.5500000000000000	0.3250000000000000	0.4832160804020101	0.7176411627129970	0.7052490324038760	0.3627539834109152
0.6231052367408400	0.9100000000000000	0.9227400140154168	0.8830000000000000	0.9074371859296484	0.4043100567991982	0.6642173065514028	0.4312560564039162
0.2960515308683286	0.5680000000000001	0.5897787566322955	0.6670000000000000	0.4012060301507538	0.4043100567991982	0.1598016781083143	0.4362111908207407
0.4333779488037477	0.4600000000000001	0.5783361697867655	0.9640000000000000	0.1075376884422111	0.1183427998663549	0.2879283555103540	0.6342222484969837
0.2544922201773465	0.5320000000000000	0.1447792571829012	0.3250000000000000	0.5037185929648242	0.5345138656866021	0.7425657541599571	0.2564314190170440
0.2160950309519826	0.3520000000000001	0.6924016418059866	0.6400000000000000	0.8751758793969850	0.2494487136652188	0.4960985394242450	0.2046060799226836
0.5320060230885059	0.8020000000000000	0.2908299129041946	0.1450000000000000	0.9095477386934674	0.3507851653859004	0.9530864197530864	0.2360001645028544
0.8062071273213988	0.3700000000000000	0.1752327560316348	0.8650000000000000	0.6849246231155780	0.4283661877714668	0.5853829420572365	0.3947680381235366
0.2450058557804919	0.1180000000000000	0.2609170087095806	0.5860000000000001	0.6855276381909547	0.4839959906448380	0.2703166935050993	0.1868721581489317
0.2829513133679104	0.9280000000000000	0.4154820302332566	0.3520000000000001	0.8221105527638192	0.2040427664550619	0.1688363420628867	0.1994358066166133
0.1076794378450728	0.6400000000000000	0.8136750425468016	0.6940000000000001	0.8893467336683418	0.1189442031406615	0.4052490324038761	0.1967361605547859
0.7194746528358708	0.4060000000000000	0.5521173290619682	0.2800000000000000	0.3047236180904523	0.7852990310725025	0.3889340904596434	0.6844722157249307
0.6461435502760583	0.2800000000000000	0.4589548503353690	0.5320000000000000	0.7838190954773870	0.9185098563314401	0.7468062265163714	0.3627748033034229
0.8891751714907145	0.1000000000000000	0.3444839323255582	0.5950000000000001	0.3381909547738693	0.2100567991981290	0.4436223408763456	0.6657967721455542
0.5792872678601305	0.4960000000000000	0.5183752127340074	0.1180000000000000	0.8398994974874372	0.1760775141997996	0.2190694126620900	0.3402245463962308
0.4181696503262506	0.4780000000000000	0.5862198418260086	0.1810000000000000	0.1075376884422111	0.7609421984630805	0.6107805746249682	0.6693847336210419
0.3129161786849590	0.2800000000000000	0.1130193212533787	0.2170000000000000	0.2233165829145730	0.9834614099565654	0.9823685623075402	0.4079007636530944
0.7988288439016229	0.1360000000000000	0.4858944839323256	0.4600000000000001	0.9586934673366835	0.4494153023722018	0.2544678927592734	0.3658538340731678
0.6599966538397189	0.3700000000000000	0.7232155370907999	0.7840000000000000	0.5103517587939700	0.4217507517540928	0.2418792553041218	0.5839630279834778
0.4622887736322571	0.7480000000000000	0.7297927720492542	0.4240000000000000	0.9017085427135679	0.1817908453057133	0.2658247874113625	0.3161405574076407
0.1000000000000000	0.7480000000000000	0.4599909900890981	0.7660000000000000	0.5365829145728643	0.4812896759104578	0.4273582506992119	0.2556726496012091
0.2255813953488372	0.9100000000000000	0.4088146961657825	0.4150000000000000	0.9445226130653267	0.4103240895422653	0.8942113738452412	0.1217591009919008
0.6899615191567676	0.3520000000000001	0.6506857543297628	0.8290000000000001	0.5058291457286432	0.9479786167724691	0.9709523405938356	0.5797180832333036
0.8959511460598962	0.9460000000000000	0.5548653518870758	0.9010000000000000	0.6032160804020100	0.6247243568326094	0.4388168488854989	0.5929340883328921
0.2874686297473649	0.4780000000000000	0.3444388827710481	0.6400000000000000	0.6776884422110554	0.8827263615101905	0.4829674831200385	0.2365715548861203
0.9506106742512966	0.1540000000000000	0.6338372209430373	0.3970000000000000	0.4361809045226132	0.4277647844971600	0.3538124699833319	0.7434850443772153
0.1778484189392672	0.1540000000000000	0.8949894884372809	0.3070000000000001	0.6595979899497487	0.3613097226862679	0.9469248806396022	0.3657266013967321
0.9894595951146060	0.6400000000000000	0.3821904094503954	0.8470000000000000	0.4346733668341709	0.2287003007016372	0.1879142300194932	0.6691996679098627
0.7345323741007194	0.5860000000000001	0.6592001201321454	0.6760000000000000	0.2601005025125628	0.2121617106582025	0.3762211486849167	0.7356845246510098
0.5922369081479003	0.1540000000000000	0.8480929021924116	0.9910000000000000	0.8091457286432161	0.8331105913798863	0.3395174732321948	0.4408563401713400
0.9728961017232725	0.9280000000000000	0.1274802282510762	0.6130000000000000	0.6647236180904523	0.5474440360841965	0.6142610955730712	0.4739992957221547
0.1516479839384307	0.4780000000000000	0.7957002702973270	0.5680000000000001	0.3222110552763819	0.1288673571667224	0.6825013419216318	0.4836620391671015
0.6547264513970220	0.6760000000000000	0.3237611372509760	0.2530000000000000	0.7750753768844222	0.1171399933177414	0.4187982032375626	0.3546966850104485
0.8813451564329930	0.7480000000000000	0.7522724997497245	0.7570000000000000	0.1684422110552764	0.3140995656531908	0.6110602593440122	0.8830685437127780
0.5393843065082817	0.5320000000000000	0.1461307438182000	0.1540000000000000	0.7361809045226131	0.2317073170731707	0.3069864677797554	0.2987328139498420
0.6408733478333613	0.6940000000000001	0.8277755531084193	0.7660000000000000	0.5049246231155780	0.1072168392916805	0.8608243636466368	0.6113573798807868
0.1835703530199096	0.6760000000000000	0.4340874962458705	0.3790000000000000	0.9547738693467337	0.6905780153691948	0.6565782410938781	0.1096534901593878
0.1757403379621884	0.6760000000000000	0.7056462108319151	0.7120000000000001	0.8356783919597991	0.8201804209822920	0.9836596321722180	0.2173918072437804
0.3448385477664381	0.3520000000000001	0.3065071578736610	0.7750000000000000	0.6996984924623116	0.2771132642833278	0.4260361047546403	0.2281209918493976
0.8664380123807931	0.3700000000000000	0.4942286515166684	0.7390000000000000	0.2341708542713568	0.5194787838289343	0.3438596491228070	0.7590421307232214
0.3925715241760080	0.3700000000000000	0.6157273000300331	0.7660000000000000	0.3303517587939698	0.2446374874707651	0.8111054609147668	0.5271015882236519
0.8253304333277564	0.1720000000000000	0.1739713685053559	0.1090000000000000	0.1985929648241206	0.7901102572669562	0.9877729751108850	0.6737499710834826
0.2919859461268195	0.5320000000000000	0.7275402943237562	0.4780000000000000	0.1467336683417085	0.3071834279986635	0.8213323162979914	0.6140408326928860
0.6914672912832525	0.6040000000000001	0.6393783161477625	0.2260000000000000	0.6234170854271357	0.5657868359505513	0.8044580049156709	0.5377127934383924
0.7595281914003681	0.6220000000000000	0.9454900390429472	0.3070000000000001	0.9472361809045227	0.3056799198128968	0.7824985168234597	0.4954622915761687
0.9894595951146060	0.1540000000000000	0.3585844428871758	0.4510000000000001	0.9731658291457287	0.1414968259271634	0.7142978218493092	0.4038848377205045
0.5259829345825665	0.6400000000000000	0.8261988187005707	0.7120000000000001	0.9059296482412061	0.8430337454059472	0.7830861372432693	0.3626660771981052
0.7116446377781496	0.8380000000000000	0.4846781459605566	0.4240000000000000	0.5383919597989950	0.7919144670898763	0.8164194705766026	0.5343399708521505
0.1594779989961519	0.3700000000000000	0.4549003904294724	0.3970000000000000	0.2193969849246232	0.4713665218843969	0.5984631465943442	0.4382260937512049
0.5317048686632089	0.9820000000000000	0.6936179797777555	0.3070000000000001	0.5857286432160804	0.9807550952221851	0.9431448992852501	0.5019835445738476
0.8333110255981261	0.4060000000000000	0.5176994694163580	0.8020000000000000	0.3406030150753768	0.1908118944203141	0.1084639941237958	0.6921177429180235
0.8899280575539568	0.6580000000000000	0.1118029832816098	0.4690000000000000	0.2646231155778894	0.7314734380220514	0.9682628471339380	0.6350989973036953
0.5919357537226033	0.5500000000000000	0.7379917909700671	0.2080000000000000	0.1186934673366834	0.4034079518877381	0.5475407520411334	0.7788233419268938
0.6691818638112766	0.1540000000000000	0.6070327360096106	0.8200000000000001	0.7943718592964826	0.3751419979953224	0.6194960024860864	0.4034082935142179
0.2328091015559646	0.7480000000000000	0.2928571428571428	0.1990000000000000	0.2344723618090452	0.7819913130638156	0.8412859846879679	0.4214059339264004
0.4053705872511292	0.9640000000000000	0.1264891380518570	0.1090000000000000	0.8317587939698493	0.8132642833277648	0.1163290674350934	0.1696957468301071
0.1920026769282249	0.6400000000000000	0.8394884372810091	0.6220000000000000	0.5495477386934674	0.8204811226194454	0.3757295816029607	0.3954921077185254
0.8063577045340472	0.3520000000000001	0.9124687155871458	0.4600000000000001	0.8613065326633167	0.1132308720347478	0.4855015961804672	0.5429755996000524
0.6392169984942279	0.3160000000000000	0.6656422064270697	0.8290000000000001	0.4208040201005026	0.9612094888072169	0.8426815831850156	0.5998763658235038
0.5941944119123306	0.4600000000000001	0.5359895885474021	0.6850000000000001	0.7033165829145729	0.7958235883728700	0.8022177020651468	0.4032533009811053
0.2040488539401037	0.2800000000000000	0.6165381920112124	0.5950000000000001	0.1705527638190955	0.8758102238556632	0.8143797496963019	0.5228589567948675
0.5770286096704031	0.5500000000000000	0.8055661227350085	0.4690000000000000	0.6674371859296483	0.4957233544938189	0.7672458117919597	0.5010605293393412
0.6518654843567007	0.2800000000000000	0.5174742216438081	0.9190000000000000	0.4584924623115578	0.4966254594052790	0.9408537446676272	0.5407941375295270
0.7744353354525682	0.5860000000000001	0.1918109920913005	0.4960000000000000	0.8980904522613067	0.5083528232542599	0.5375342543153375	0.2865462368686882
0.9308850593943450	0.2080000000000000	0.9365702272499750	0.2260000000000000	0.6128643216080402	0.5504510524557300	0.2449642625081222	0.7495505730611154
0.6375606491550946	0.7480000000000000	0.9776103714085495	0.4600000000000001	0.2543718592964824	0.4728700300701637	0.5707771845071616	0.8054473578014193
0.2602141542579890	0.4060000000000000	0.7595705275803384	0.9010000000000000	0.3710552763819096	0.2593718676912796	0.4630166398282342	0.4809901529619510
0.4529529864480508	1.0000000000000000	0.3474572029232155	0.4600000000000001	0.2022110552763819	0.1454059472101570	0.4234144136508744	0.5386612552081861
0.5869667057052034	0.5320000000000000	0.4771098208028832	0.6760000000000000	0.2368844221105527	0.4010023387905112	0.4275927338475013	0.6229517466861670
0.3738999498075958	0.7660000000000000	0.2349684653118431	0.2080000000000000	0.2444221105527639	0.2909455395923822	0.4148854422691188	0.4591269525075119
0.7370921867157437	0.4060000000000000	0.6672639903894284	0.2080000000000000	0.9173869346733670	0.4761777480788507	0.5254513094330028	0.4211005755029545
0.4366906474820144	0.5500000000000000	0.2475372910201221	0.7390000000000000	0.4051256281407035	0.6361510190444369	0.5952001582054977	0.3953509951137512
0.8080140538731806	0.5860000000000001	0.6928521373510861	0.4060000000000000	0.8169849246231158	0.5946541931172736	0.2693448597338758	0.4941714582406934
0.8816463108582901	0.5140000000000000	0.1357693462809090	0.5950000000000001	0.1783919597989950	0.6187103240895423	0.4751871627539057	0.6794176084883472
0.3249623556968378	0.5500000000000000	0.1686104715186706	0.2710000000000000	0.2682412060301508	0.4217507517540928	0.7015396785038279	0.4103204978267631
0.3318889074786682	0.8740000000000000	0.2439783762138352	0.5770000000000001	0.3005025125628141	0.1568326094219846	0.4641947057660255	0.4071859473436644
0.9959344152584908	0.3700000000000000	0.3804334768245069	0.3880000000000000	0.9366834170854272	0.2314066154360174	0.5468373025962653	0.4361094046795921
0.9290781328425631	0.6400000000000000	0.8837721493643008	0.6220000000000000	0.9674371859296483	0.2250918810557969	0.9032771138797074	0.5306802964135807
0.5553454910490212	0.1180000000000000	0.6614075483031334	0.9640000000000000	0.8100502512562815	0.4449047778149013	0.3850467553747493	0.3671354141230841
0.9727455245106240	0.5860000000000001	0.7737160876964662	0.4870000000000000	0.6713567839195980	0.4803875709989978	0.6352996016611577	0.6777774636230212
0.9346494897105572	0.7480000000000000	0.2893432776053658	0.1180000000000000	0.2317587939698493	0.4307718008686936	0.7322456705370511	0.7399271560797941
0.4707210975405721	0.7660000000000000	0.3088947842626890	0.6040000000000001	0.7913567839195981	0.6884731039091213	0.8225499336101930	0.2537872926685704
0.2124811778484190	0.9640000000000000	0.5384222644909401	0.7120000000000001	0.6327638190954774	0.3119946541931173	0.4659349662400768	0.2793934471316100
0.9953321064078969	0.4240000000000000	0.6010861948142957	0.8290000000000001	0.1509547738693468	0.4470096892749750	0.1717235923948358	0.8925739813032224
0.4535552952986448	0.7120000000000001	0.2044699169085994	0.4150000000000000	0.8386934673366836	0.8252923488138991	0.8568353250275448	0.2053833559096365
0.3925715241760080	0.5860000000000001	0.8545800380418460	0.7030000000000001	0.5730653266331659	0.3225192114934848	0.1258129219990395	0.4792158354560200
0.9439852768947633	0.6220000000000000	0.4191760937030734	0.6760000000000000	0.6020100502512562	0.1553291012362179	0.6019351922479306	0.5781218914743825
0.6687301321733311	0.1360000000000000	0.3785413955350886	0.7120000000000001	0.9321608040201005	0.3853658536585366	0.4785801056586716	0.2789099629611542
0.9183871507445207	0.6040000000000001	0.3422314546000601	0.4960000000000000	0.9146733668341709	0.9239224858002004	0.8329039184111648	0.3915594613559661
0.8357202610005019	0.3880000000000000	0.5040044048453299	0.7300000000000000	0.3535678391959799	0.1962245238890745	0.1031104330875498	0.6792302294557783
0.8759243767776477	0.1180000000000000	0.6091951146260887	0.4510000000000001	0.5992964824120603	0.9557968593384564	0.4189903099132696	0.6137146543769326
0.4598795382298813	0.7300000000000000	0.5781109220142157	0.1540000000000000	0.8697487437185931	0.3580020046775810	0.1674322682713225	0.2939095388522328
0.5822988121131002	0.9100000000000000	0.1817649414355792	0.1810000000000000	0.8266331658291457	0.7943200801871032	0.5510721247563353	0.2573891340723967
0.5895265183202276	0.6220000000000000	0.3294824306737411	0.3970000000000000	0.4943718592964824	0.4629468760441029	0.5437946718648474	0.4516780576325469
0.2424460431654676	0.5320000000000000	0.1500500550605667	0.6490000000000000	0.1774874371859296	0.7407951887738056	0.3102381557759132	0.3886192298696057
0.9049857788188054	0.7660000000000000	0.5672089298228051	0.7300000000000000	0.8145728643216081	0.8243902439024390	0.9341187106251942	0.4940372856000885
0.1055713568679940	0.5500000000000000	0.9250825908499348	0.4060000000000000	0.6861306532663316	0.4836952890076845	0.6028194479758171	0.3226710636908786
0.7959678768613017	0.4420000000000001	0.3187155871458604	0.9640000000000000	0.3508542713567839	0.7597393919144672	0.3984461960053113	0.5912731235750583
0.8152417600803078	0.9640000000000000	0.7246571228351186	0.3070000000000001	0.2986934673366834	0.9064817908453057	0.5158714015312031	0.7870263795749144
0.5024928894094027	0.2980000000000000	0.9695465011512664	0.2530000000000000	0.5950753768844221	0.9708319411961243	0.3426392067124333	0.5658450948590288
0.6036807763091853	0.1720000000000000	0.6605065572129342	0.9640000000000000	0.9861306532663318	0.5342131640494486	0.1293103935361754	0.2974142207576899
0.5511293290948636	0.6400000000000000	0.5722094303734108	0.4240000000000000	0.4805025125628142	0.3528900768459740	0.9421984913975761	0.5181606010523041
0.3303831353521833	0.4960000000000000	0.3333116428070878	0.6130000000000000	0.8893467336683418	0.6541931172736384	0.3119219142865214	0.1556376927446530
0.9354023757737996	0.7300000000000000	0.4904444889378317	0.2530000000000000	0.5558793969849247	0.1243568326094220	0.1117467581998474	0.6339747231082814
0.4669566672243600	0.3700000000000000	0.2997497246971669	0.2710000000000000	0.6665326633165830	0.6148012028065486	0.4637935418255784	0.3132142058496187
0.9778651497406726	0.2080000000000000	0.9016568225047553	0.4420000000000001	0.1373869346733668	0.8911460073504844	0.7776223973783088	1.0000000000000000
0.1164129161786850	0.1720000000000000	0.3375463009310242	0.2800000000000000	0.2631155778894472	0.9963915803541596	0.8390937085063706	0.3655230291144349
0.1326752551447214	0.4420000000000001	0.3812443688056864	0.4780000000000000	0.3611055276381909	0.2347143334447043	0.8671836596321721	0.3395883830140521
0.3731470637443534	0.8740000000000000	0.5594604064470918	0.5950000000000001	0.4241206030150754	0.1207484129635817	0.5129559002175327	0.4565452858365613
0.3711895599799230	0.8020000000000000	0.9422915206727399	0.2800000000000000	0.1557788944723619	0.6544938189107918	0.8860044636551121	0.7240392647750552
0.6723439852768948	0.9640000000000000	0.6191510661727901	0.8920000000000000	0.6234170854271357	0.9212161710658202	0.1602367432268272	0.5052013746269769
0.2169984942278735	0.3520000000000001	0.8898988887776554	0.1720000000000000	0.1295477386934674	0.8917474106247912	0.8243099697714497	0.6543481445877275
0.9932240254308181	0.8560000000000000	0.4626939633596957	0.7210000000000000	0.3158793969849247	0.3835616438356164	0.6046218606096562	0.7650035599445830
0.5667893592103062	0.2260000000000000	0.3925067574331765	0.1450000000000000	0.7979899497487438	0.1986301369863014	0.3740740740740741	0.3263446180577868
0.4836707378283420	0.8920000000000000	0.8797627390129142	0.6220000000000000	0.7551758793969851	0.2395255596391581	0.6665706133288132	0.4269023855484243
0.2943951815291953	0.9820000000000000	0.2389328261087196	0.7930000000000000	0.4198994974874372	0.4088205813564985	0.3770432522530159	0.3265666969112018
0.2168479170152250	0.4060000000000000	0.7097457202923215	0.8020000000000000	0.9363819095477387	0.1917139993317742	0.6227335649913834	0.1854217056375643
0.3784172661870503	0.7120000000000001	0.3502052257483231	0.3430000000000000	0.8311557788944725	0.1908118944203141	0.2079413509619459	0.2161865667997255
0.4243433160448385	0.6040000000000001	0.1356792471718891	0.7480000000000000	0.3644221105527639	0.6151019044437019	0.7163629686131594	0.3762429604344931
0.3990463443198929	0.6400000000000000	0.9084593052357592	0.4870000000000000	0.5971859296482412	0.7819913130638156	0.5349775404695314	0.4829171496796050
0.2951480675924377	0.3700000000000000	0.6253228551406548	0.5320000000000000	0.3490452261306533	0.9966922819913130	0.2385738904426929	0.4808235938218897
0.2928894094027105	0.2980000000000000	0.9008459305235760	0.7840000000000000	0.8757788944723619	0.3026729034413632	0.5935644263638161	0.2902197912355964
0.5308014053873181	0.7300000000000000	0.6046000600660727	0.1540000000000000	0.7310552763819096	0.9161042432342131	0.7114246970082211	0.4118449766226022
0.6840890078634766	0.9640000000000000	0.9622034237661428	0.4060000000000000	0.7410050251256282	0.2422318743735383	0.3289318303811057	0.5675754592585548
0.3434833528526016	0.1180000000000000	0.3691710881970167	0.3790000000000000	0.5980904522613066	0.6581022385566321	0.7951295307511936	0.3092029065598084
0.5049021248117784	0.8200000000000001	0.7063670037040745	0.6310000000000000	0.7217085427135680	0.8601737387236885	0.5415713196033562	0.4082616417898939
0.1632424293123640	0.4420000000000001	0.8948993893282612	0.8200000000000001	0.2658291457286432	0.3537921817574340	0.5592649094556036	0.5352953725861135
0.1305671741676427	0.2800000000000000	0.2787115827410150	0.7030000000000001	0.6454271356783919	0.2404276645506181	0.9718563720089274	0.1697373866151224
0.7920528693324410	0.1180000000000000	0.8414255681249374	0.8380000000000000	0.4566834170854273	0.1658536585365854	0.2969517190722378	0.7100529236526830
0.4892420946963358	0.9460000000000000	0.3100660726799480	0.8650000000000000	0.6360804020100503	0.6887738055462747	0.4689352204989123	0.3197863519178720
0.3318889074786682	0.4780000000000000	0.8548953849234157	0.1000000000000000	0.5576884422110553	0.4960240561309722	0.2470124586829392	0.4799769181932446
0.1689643633930065	0.5500000000000000	0.5973470817899690	0.3070000000000001	0.2516582914572865	0.8313063815569662	0.8591716812159224	0.4788503306764409
0.8578551112598294	0.9820000000000000	0.4833266593252579	0.1360000000000000	0.6357788944723619	0.7756765786835951	0.6138203802582139	0.5636404995746059
0.2293458256650494	0.5140000000000000	0.3106517168885775	0.5680000000000001	0.3149748743718593	0.2990644837955229	0.2857134785433794	0.3778229589436860
0.8661368579554961	0.1720000000000000	0.7687606367003704	0.7570000000000000	0.5649246231155780	0.6307383895756765	0.6214905217956325	0.6656787927546775
